Movie_ID	title	runtime	theatre_count
659	mauvaises herbes (france) (2018)	100.0	
660	misterio del padre pio el (spain) (2018)	80.0	
661	badsville	97.0	2.0
662	big time (2017 documentary)	93.0	2.0
663	aska geldik (turkey)	94.0	
664	another wolfcop	82.0	
665	annadurai (india)	129.0	
666	al desierto (argentina)	94.0	
667	aile arasinda (turkey) (2017)	125.0	
668	alien invasion s u m 1	93.0	
669	32 pills my sisters suicide	89.0	
670	smetto quando voglio ad honorem (italy)	96.0	
671	12 jours (france 2017)	87.0	1.0
672	konvert (russia)	76.0	
673	breathing (china) (2017)	100.0	
674	kolobanga privet internet (russia)	86.0	
675	bad idea gone wrong a	85.0	
676	ona (kazakhstan) (2017)	70.0	
677	amori che non sanno stare al mondo (italy)	92.0	
678	agagil journey to my boy (s korea)	99.0	
679	naples 44	85.0	1.0
680	stage v	99.0	
681	no beast so fierce	85.0	
682	vsechno nebo nic (cz)		
683	trilogie marseillaise la (france)	270.0	
684	super kindergarten (2016)		
685	slumber	84.0	
686	vier gegen die bank (germany)	96.0	
687	she s from another planet (china) (2016)	82.0	
688	pooh l ultimo concerto (italy)	210.0	
689	london palladium the the king and i (uk)(2018)	160.0	
690	lemonade (romania) (2018)	88.0	2.0
691	kazokuiro (japan) (2018)	120.0	
692	juzni vetar (serbia)(2018)	130.0	
693	jumpman (russia) (2018)	90.0	
694	jaulas (spain)(2018)	96.0	
695	invisible hands (documentary) (2018)	74.0	1.0
696	filles du soleil les (france) (2018)	115.0	8.0
697	hillbilly (documentary) (2018)	84.0	
698	i used to be normal (documentary) (oz)(2018)	93.0	
699	grandma s home (china) (2018)		
700	ferrante fever (italy)(2018)	74.0	1.0
701	zhui bu (china) (2017)	106.0	
702	favourite the (2018)	119.0	4.0
703	your rock (russia) (2017)	113.0	
704	wan ming da shi (china) (2017)	84.0	
705	what happened in vegas (documentary)	90.0	
706	leal solo hay una forma de vivir (paraguay) (2018)	107.0	
707	dragged across concrete (canada) (2018)	158.0	
708	tui li bi ji (china)	90.0	
709	yin bao zhe (china) (2017)	106.0	33.0
710	totem (2017)	89.0	
711	tierra firme (spain)	111.0	
712	stolen the (nz)	98.0	
713	spirit touch seventh senses (china) (2017)	83.0	
714	shakespeares globe live king lear (uk)(2017)	192.0	
715	sofichka (russia) (2017)	78.0	
716	sereno el (uruguay)		
717	poilsiautojai pavydo zaidynes (lithuania)		
718	tu karma soy (argentina)	82.0	
719	starvecrow (uk)	89.0	
720	mental madhilo (india)	140.0	
721	medzi nami (slovakia)	67.0	
722	noche mas fria la (argentina)		
723	ni hao feng zi (china)	107.0	
724	morg (turkey)	67.0	
725	long live bulgaria (bulgaria)	55.0	
726	na mlecnom putu (serbia)	125.0	
727	nasil yani (turkey)	96.0	
728	motor mitraan di (india)		
729	marvin ou la belle education (france)	115.0	
730	journey home the (2016)		
731	love ni bhavai (india)	146.0	
732	inhebek hedi (tunisia)	88.0	
733	coeur en braille le (france)	85.0	
734	diamond island (cambodia) (2016)	101.0	
735	berliner philharmoniker live 2016 new year s gala concert (germany)		
736	ba ba de 3 ci hun li (china) (2016)	96.0	
737	cherry returns (china)	89.0	
738	ashik (turkey)	90.0	
739	adventures of wei bao bao the (china) (2016)		
740	viking (russia)	133.0	
741	provoking laughter (china)	90.0	
742	onze jongens (netherlands)		
743	3 p tit cochon 2 les (canada)	102.0	
744	umi ga kikoeru (japan)	72.0	1.0
745	saranghagi ttaemune (s korea)	110.0	
746	brodre (norway)	100.0	
747	david attenboroughs natural history museum alive (uk)	64.0	
748	live by night	129.0	4.0
749	monster trucks	104.0	3119.0
750	doutores palhacos (portugal)(2017)	89.0	
751	chivas la pelicula (mexico) (2018)	111.0	
752	hidden figures	126.0	25.0
753	camino voyage the (ireland)(2018)	97.0	
754	deliler (turkey) (2018)	121.0	
755	cama la (argentina) (2018)	95.0	
756	bonnes intentions les (france) (2018)	103.0	
757	bizi hatirla (turkey) (2018)	120.0	
758	better things (uk) (2009)	93.0	
759	back to berlin (uk)(2018)	79.0	
760	bengali beauty (bangladesh)(2018)		
761	amanda (france) (2018)	107.0	
762	altamira el origen del arte (spain)(2018)	76.0	
763	young ju (south korea) (2018)	100.0	
764	vizio della speranza il (italy) (2018)	96.0	
765	120 la brigada del cafe los (argentina) (2018)	69.0	
766	troppa grazia (italy) (2018)	110.0	
767	asu mare 3 (peru)(2018)	100.0	
768	adventures of petey and friends (2016)	72.0	
769	witch in the window the (2018)	77.0	
770	latido de urdaibai el (spain)	90.0	
771	world before your feet the (documentary) (2018)	95.0	2.0
772	clyde cooper (2018)	81.0	
773	ralph breaks the internet (2018)	112.0	4017.0
774	kardesim benim 2 (turkey)	114.0	
775	kaiketsu zorori movie zz no himitsu (japan) (2017)	70.0	
776	las (casi) no estrenadas (argentina) (2017)		
777	kadvi hawa (india)	95.0	
778	robin hood (2018)	116.0	2827.0
779	jia nian hua (china)	107.0	
780	julie 2 (india)	159.0	
781	indrajith (india)	116.0	
782	higuera de los bastardos la (spain) (2017)	103.0	
783	indestructible el alma de la salsa (spain)	77.0	
784	grain (turkey)	128.0	
785	ernest et celestine en hiver (france)	45.0	
786	eric clapton a life in 12 bars (uk)	120.0	
787	educacion gastronomica la (argentina) (2017)	84.0	
788	fraternidad del desierto la (argentina) (2016)	79.0	
789	doctor who shada (uk)	138.0	
790	chastnoe pionerskoe 3 (russia)	103.0	
791	carlos jauregui the unforgettable fag (argentina)	84.0	
792	hibana (japan) (2017)	121.0	
793	cicha noc (poland)	100.0	
794	burst of youth (china) (2017)	90.0	
795	brio le (france 2017)	95.0	
796	can lan zhe yi ke (hong kong) (2017)	90.0	
797	some like it hot (china)	116.0	10.0
798	20th century women	118.0	4.0
799	haikyu the winner and the loser (japan)		
800	christmas again	80.0	
801	you ji ke xun (china) (2016)	90.0	
802	wi ken jeu (south korea) (2016)	94.0	
803	tri bogatyrya i morskoy tsar (russia)		
804	siyah karga (turkey) (2016)	98.0	
805	snezhnaya koroleva 3 ogon i led (russia)	80.0	
806	singam 3	155.0	
807	shi xin zhe (china) (2016)	98.0	
808	souvenir (france)	90.0	1.0
809	silence (2016)	161.0	4.0
810	yolki 5 (russia) (2016)	88.0	
811	see you tomorrow (china)		
812	las sandinistas (documentary) (2018)	96.0	
813	byootipool deizu (south korea) (2018)	104.0	
814	creed ii (2018)	128.0	3441.0
815	indian films screened (2018)		
816	beijing international film festival 1 (2018)		
817	sincerely brenda (2018)	87.0	
818	take me out (2019)	83.0	
819	zhengzhengs word (china) (2018)		
820	you wu ge jie jie de wo jiu zhu ding yao dan shen le a (taiwan) (2018)	96.0	
821	texas cotton (2018)	88.0	
822	resident evil the final chapter	106.0	3104.0
823	adventure in time and space (china)(2018)	75.0	
824	team khan (uk) (2018)	97.0	
825	taxiwaala (india)(2018)	137.0	
826	sungnan hwangso (south korea) (2018)	115.0	22.0
827	source of dreams (china) (2018)	90.0	
828	styx (germany) (2018)	94.0	1.0
829	speed kills (2018)	102.0	
830	silencio es un cuerpo que cae el (argentina) (2017)	72.0	
831	pihu (india)(2018)	122.0	
832	pat a mat zimni radovanky (cz)(2018)	60.0	
833	smile from the mountain a (china) (2018)	104.0	
834	silencio de otros el (spain)(2018)	96.0	
835	oblepihovoe leto (russia) (2018)	91.0	
836	opera de paris les huguenots (france)(2018)	300.0	
837	aus dem nichts (germany)	105.0	3.0
838	alter ego (nigeria)	111.0	
839	bombshell the hedy lamarr story	89.0	2.0
840	all the way to bloom (china) (2017)	91.0	
841	28 degrees north of love (2017)		
842	detki naprokat (russia)	86.0	
843	ajji (india)	104.0	
844	caccia al tesoro (italy)	90.0	
845	gli sdraiati (italy)	103.0	
846	drole de pere (belgium)	86.0	
847	darkest hour (uk)	125.0	4.0
848	brakes (uk)	88.0	
849	bu cheng wen ti de wen ti (china)	144.0	
850	bandeusi japneunda (south korea)	110.0	
851	little bitches		
852	zahradnictvi napadnik (cz) (2017)	113.0	
853	what is inside me (russia) (2017)	112.0	
854	tumhari sulu (india)	140.0	
855	vientre de europa el (spain)	90.0	
856	verna (pakistan)	158.0	
857	paw patrol (2016)	60.0	
858	pixi post eta opari emaileak (spain)	70.0	
859	red dog true blue (oz)		
860	prunelle de mes yeux la (france) (2016)	84.0	
861	okhotniki (russia) (2016)	97.0	
862	my super girl (china) (2016)		
863	minha mae e uma peca 2 o filme (brazil)		
864	manzel na hodinu (cz)		
865	mogura no uta hong kong kyoso kyoku (japan)	128.0	
866	kacis (turkey) (2016)	97.0	
867	hasret bitti (turkey) (2016)		
868	liga mx clausura 2017 chivas vs tigres (mexico)		
869	family relics (bulgaria)	120.0	
870	kaththi sandai (india)	150.0	
871	dreamfish (russia)		
872	ded moroz bitva magov (russia)		
873	cruce de la pampa el (argentina) (2016)	88.0	
874	degistir bakalim (tukey)	103.0	
875	ataxian the	74.0	
876	al ma wal khodra wal wajh al hassan (egypt) (2016)	115.0	
877	12 kedziu (lithuania)	103.0	
878	a fond (france)	91.0	
879	donerse senindir (turkey)	108.0	
880	ne chuzhie (russia) (2018)	79.0	
881	national theatre live the madness of george iii (uk)(2018)		
882	ni distintos ni diferentes campeones (spain)(2018)	87.0	
883	mishpakha bitrans (israel) (2018)	65.0	
884	ningyo no nemuru ie (japan) (2018)	120.0	
885	meng de di si qu (china) (2018)	90.0	
886	loca por el trabajo (mexico) (2018)	94.0	
887	madness farewell (2018)	87.0	
888	last race the (documentary) (2018)	74.0	3.0
889	laatu (india)(2018)	112.0	
890	livre d image le (switzerland) (2018)	84.0	3.0
891	make us dream (uk) (2018)	104.0	
892	koyver gitsin (turkey) (2018)	89.0	
893	kinder des kalifats (germany) (2018)	99.0	
894	kan parasi (turkey) (2018)		
895	impure the (israel) (2018)	90.0	
896	her sey seninle guzel (turkey)(2018)	108.0	
897	instant family (2018)	119.0	3286.0
898	kaatrin mozhi (india) (2018)	148.0	
899	gilligan manifesto the (documentary)	95.0	
900	theeran adhigaram ondru (india)	157.0	
901	green book (2018)	130.0	25.0
902	sweet virginia	95.0	1.0
903	heart baby (2018)	109.0	
904	esto no es un golpe (argentina) (2018)	120.0	
905	sister brother forever (china) (2017)		
906	swinger (denmark) (2016)	99.0	
907	start over tonight (china) (2017)	99.0	
908	seni gidi seni (turkey)	105.0	
909	sat shri akaal england (india)	128.0	
910	sen kiminle dans ediyorsun (turkey)	111.0	
911	shen mo dao ji gong (china)	90.0	
912	royal opera house alices adventures in wonderland (2017)		
913	revolt (uk)	87.0	
914	please remember me (documentary) (china) (2017)	82.0	
915	roman j israel esq	129.0	4.0
916	najlepszy (poland)	108.0	
917	oasis (panama)	71.0	
918	remember baghdad (uk)	69.0	
919	met opera the exterminating angel (2017)		
920	mudbound (2017)	134.0	
921	palace of the damned (2013)	87.0	
922	melle (india)	115.0	
923	maryline (france)	107.0	
924	man who invented christmas the	104.0	626.0
925	railroad tigers	123.0	43.0
926	passengers (2016)	116.0	3478.0
927	padre no tan padre un (mexico)	94.0	312.0
928	dangal (india)	201.0	331.0
929	autopsy of jane doe the	87.0	
930	assassins creed	116.0	2970.0
931	why him	111.0	2970.0
932	zuzula (turkey) (2016)	90.0	
933	wu nu nao jing cheng (china) (2016)	82.0	
934	patriots day	130.0	7.0
935	yokai watch 3 (japan) (2016)		
936	until forever (2016)	100.0	
937	vrach (russia) (2016)	106.0	
938	tereddut (clair obscur) (turkey)		
939	systema shou brat ev zapashnykh (russia) (2016)	83.0	
940	suki ni naru sono shunkan o kokuhaku jikkou iinkai (japan) (2016)	63.0	
941	sheng men (china) (2016)	106.0	
942	sen sag ben selamet (turkey)		
943	short stay (2016)	61.0	
944	shavua ve yom (israel)	98.0	3.0
945	royal opera les contes d hoffmann (2016)		
946	djon africa (portugal)(2018)	96.0	
947	que nunca nos dijimos lo (argentina) (2016)	90.0	
948	dead in a week or your money back (uk) (2018)	90.0	
949	desentierro el (spain)(2018)	105.0	
950	don t forget me (israel) (2018)	87.0	
951	de despojo y costillas (argentina) (2018)		
952	cift lik bank tosun firarda (turkey) (2018)	95.0	
953	capriccio of tracking down the treasure (china) (2018)		
954	cin tepesi (turkey) (2018)	81.0	
955	clovehitch killer the (2018)	110.0	
956	chatouilles les (france) (2018)	103.0	
957	becoming animal (uk)(2018)	78.0	
958	australian national theatre live away (oz)(2018)		
959	binding destiny (china) (2018)		
960	at eternitys gate (2018)	111.0	4.0
961	alegria tristeza (spain)(2018)	97.0	
962	arthur et la magie de noel (france) (2018)	38.0	
963	12 round gun (2018)	92.0	
964	shattered memories (2018)	86.0	
965	sonata the (france) (2018)	88.0	
966	red land (rosso istria) (italy) (2018)	150.0	
967	lazer team 2 (2017)	86.0	
968	mrs b a north korean woman (s korea)(2016)	71.0	
969	kenny (uk)	86.0	
970	jim and andy the great beyond	94.0	
971	m (france) (2017)	100.0	
972	insignificant man an (india)	96.0	
973	kaze ni nureta onna (japan)	78.0	
974	in the name of peace john hume in america (ireland)	90.0	
975	human traces (nz)	87.0	
976	holy air (israel)	81.0	
977	godzilla planet of the monsters (japan) (2017)	89.0	
978	hikari (japan)	101.0	
979	film stars dont die in liverpool (uk)	106.0	4.0
980	eva (france)	100.0	
981	hey duggee cinema experience (uk)	61.0	
982	dil jo na keh saka (india)	130.0	
983	dorobo yakusha (japan) (2017)		
984	exhibition on screen hockney (2017)	85.0	
985	elkarrekin together (spain)	93.0	
986	diane a les epaules (france)	87.0	
987	destined (2017)	95.0	
988	oldu mu simdi (turkey)	93.0	
989	natale a londra dio salvi la regina (italy)		
990	my circle of friends (china) (2016)		
991	moksum geon yeonae (s korea)	103.0	
992	masaryk (slovakia)	114.0	
993	luomandike xiaowang shi (china)	123.0	20.0
994	masters in forbidden city (china)	86.0	
995	lyubov ne za gorami (russia)	85.0	
996	les beaux jours d aranjuez (france)		
997	love is not far off (russia) (2016)	86.0	
998	jeune fille sans mains la (france)	76.0	1.0
999	hombre que no supo adonde ir un (argentina) (2016)	62.0	
1000	kind of murder a	95.0	3.0
1001	laavor et hakir (israel)	110.0	8.0
1002	fuga da reuma park (italy)	90.0	
1003	hollow point the	97.0	
1004	gorodskie ptichki (russia) (2016)	87.0	
1005	four warriors (china) (2016)		
1006	fils de joseph le (france)	115.0	
1007	fences	133.0	4.0
1008	cosa fai a capodanno (italy) (2018)	95.0	
1009	haepi tugedeo (s korea)(2018)	111.0	
1010	jinn (2018)	92.0	
1011	ineojeonseol (s korea)(2018)	107.0	
1012	behind the curve (documentary) (2018)	96.0	
1013	huang qiang zou ban (china) (2018)	90.0	15.0
1014	shoah four sisters (france) (2018)	273.0	1.0
1015	bun deo seuteiji deo moobee (s korea)(2018)	84.0	
1016	belmonte (uruguay) (2018)	74.0	
1017	chulkuk (s korea)(2018)	105.0	
1018	fantastic beasts the crimes of grindelwald (2018)	134.0	4163.0
1019	pretty princess (china)(2018)	86.0	
1020	restoring tomorrow (2018)	82.0	
1021	pilgrim (israel) (2018)	124.0	
1022	blue my mind (switzerland) (2018)	97.0	
1023	dino king (china)(2018)	83.0	
1024	you i love (japan) (2018)	100.0	
1025	welcome home (2018)	98.0	
1026	widows (2018)	129.0	2803.0
1027	demas dias los (spain)	95.0	
1028	mult v kino vypusk no 84 (russia) (2018)	46.0	
1029	cauce (argentina)	75.0	
1030	cook off	98.0	
1031	dark states heroin town (uk)	59.0	
1032	bizim kucuk gunahlarimiz (turkey)	85.0	
1033	breadwinner the	93.0	3.0
1034	bepo (argentina) (2016)	72.0	
1035	beginner (turkey)	100.0	
1036	zoku owarimonogatari (japan) (2018)	148.0	
1037	bao xue jiang zhi (china)	120.0	
1038	ayaz (turkey)	93.0	
1039	autor el (spain)	112.0	
1040	attack of the killer donuts	97.0	
1041	angelica	95.0	
1042	almost friends	101.0	
1043	alberto garcia alix la linea de sombra (spain)	82.0	
1044	arte al agua (spain)	118.0	
1045	a martfui rem (hungary)	121.0	
1046	aksar 2 (india)	117.0	
1047	tormenting the hen	77.0	
1048	junglebook and peter pan christmas special		
1049	casa di famiglia la (italy)	90.0	
1050	broken key the	120.0	
1051	devils candy the	90.0	
1052	collateral beauty	96.0	3528.0
1053	faro de las orcas el (spain)		
1054	cigarettes et chocolat chaud (france)	98.0	
1055	city of dead men (2016)	87.0	
1056	big sonia	93.0	1.0
1057	blood of youth (china)	111.0	
1058	boku wa ashita kinou no kimi to deto suru (japan)	111.0	
1059	barry (2016)	104.0	
1060	ballerina (canada)	89.0	2575.0
1061	chosen (2016)	93.0	1.0
1062	adele live from the royal albert hall (uk)	90.0	
1063	bad kids the (2016)	101.0	1.0
1064	vroom vroom vroomiz (s korea)	70.0	
1065	axel the biggest little hero	80.0	
1066	kappen (netherlands)		
1067	alemde 1 gece (turkey)	90.0	
1068	master (south korea)	143.0	
1069	ura kanikuly (russia) (2016)	94.0	
1070	rogue one a star wars story	134.0	4157.0
1071	tierra roja la (belgium) (2015)	105.0	
1072	great wall the	104.0	3325.0
1073	super parental guardians the (philippines) (2016)	115.0	
1074	try to sleep for 48 hours (china) (2016)	86.0	
1075	sugar mountain	106.0	
1076	tu hijo (spain)(2018)	103.0	
1077	they fight (documentary) (2018)	73.0	
1078	viva el palindromo (argentina) (2018)	100.0	
1079	toca y pasa el balon (documentary) (spain)(2018)	109.0	
1080	weightless (2018)	93.0	2.0
1081	ten kdo te miloval (cz)(2018)	90.0	
1082	rsc live troilus and cressida (uk)(2018)		
1083	simply red symphonica in rosso (2018)		
1084	san guo sha huan (china)(2018)	94.0	
1085	royal opera house la bayadere (uk)(2018)	165.0	
1086	river runs red (2018)	95.0	20.0
1087	providers the (documentary) (2018)	85.0	
1088	priboi (russia) (2018)	80.0	
1089	planeta singli 2 (poland) (2018)	119.0	
1090	po meng you xi zhi bu xing cheng (china) (2018)	107.0	
1091	pimp (2018)	86.0	
1092	outlaw king (2018)	117.0	
1093	postcards from london (uk)	90.0	1.0
1094	otzi and the mystery of time (italy) (2018)	90.0	
1095	movement the (uk)(2018)	92.0	
1096	ni hao zhi hua (china) (2018)	115.0	18.0
1097	mi mejor amigo (argentina) (2018)	90.0	
1098	star the	86.0	2837.0
1099	rebels on pointe (canada)	90.0	2.0
1100	dying king a the shah of iran	85.0	
1101	7hosil (s korea)	100.0	
1102	song of granite (ireland)	104.0	1.0
1103	zombies (2017)	82.0	
1104	haikyu the movie the talent and the sense (japan)	90.0	
1105	yeokmo banlanui sidae (south korea) (2017)	102.0	
1106	huang jin hua (hong kong)	90.0	
1107	justice league (2017)	121.0	4051.0
1108	yol ayrimi (turkey) (2017)	150.0	
1109	house next door the (india)	137.0	
1110	ying jiu fei hu dui (china) (2017	90.0	
1111	genesis paradise lost	130.0	
1112	villain (india)	144.0	
1113	you were never really here (uk) (2017)	89.0	3.0
1114	xong di bie nao (china)	90.0	
1115	slash (2016)	100.0	
1116	ultimos los (argentina)	96.0	
1117	yanlis anlama (turkey) (2017)	110.0	
1118	sen benim herseyimsin (turkey)	107.0	
1119	scala la the marriage of figaro (italy)		
1120	rudolf nureyev island of his dreams (russia) (2016)	89.0	
1121	shimajiros wow shimajiro and the magical picture book (japan)		
1122	room 704 (china) (2016)		
1123	rescripts bout peony fairy (china) (2016)		
1124	pass the (uk) (2016)		
1125	sad vacation the last days of sid and nancy	95.0	
1126	on the map (documentary)	85.0	
